,date,BNB,ADA,ETH,LTC,TRX,BTC,XRP,DOGE
1069,2020-12-04,29.155130399136517,0.14905487309269666,571.1904316349736,80.00761328005095,0.029580988583687174,18711.226549886927,0.5585692385543637,0.003308822640579143
1070,2020-12-05,29.723248921747913,0.1595540768382783,595.9194139680376,82.98658238936673,0.030586834327152604,19139.111575237486,0.5835748277615719,0.003394700530342044
1071,2020-12-06,29.486254405064596,0.15864407111439532,601.9689349244918,83.42755128605098,0.030940256481640893,19325.55411859109,0.6188654468605732,0.0033874679252528625
1072,2020-12-07,29.354914757958692,0.1541612220757159,592.3865066820175,83.61725735976272,0.030334357258915992,19198.806493935343,0.6086984106196396,0.0033380117038732133
1073,2020-12-08,27.667851740939597,0.14134787188137238,554.329674302381,76.82408863619145,0.027869966171500622,18336.514581297808,0.5601848070615205,0.003184175796414202
1074,2020-12-09,28.195810636033865,0.14824925464106553,573.8953091099941,77.48133839685526,0.028754977886874134,18564.986455688137,0.5835430243217834,0.003154872306107628
1075,2020-12-10,27.69850463380029,0.1421819715953808,560.4542654076048,75.02820812744618,0.028153649159534437,18262.058384653155,0.5746631872358604,0.0031161119349890688
1076,2020-12-11,27.38615040178182,0.139701439625223,545.9828352633687,72.0972487075752,0.02783733963157273,18058.027339569555,0.5500897722415309,0.0030793343605252464
1077,2020-12-12,28.159466955082408,0.14423279338740513,568.3587534073821,76.70252475314723,0.02857381562974163,18807.09540322016,0.5050623854281705,0.0031677176252758532
1078,2020-12-13,29.050455885619403,0.15385145330936753,590.3244403029342,82.07489099789227,0.029179192915066432,19151.13442340493,0.510716060708318,0.0032634298272873627
1079,2020-12-14,29.970133365239445,0.1577037017752295,585.5418949360015,82.31041115099704,0.029069249927875927,19259.97047153096,0.4975904536440543,0.0032248377510289534
1080,2020-12-15,29.52575816379816,0.15412399322845466,589.0668316450424,81.37409226218855,0.029220464152127954,19432.362456862407,0.46902231358591695,0.0032158100120930327
1081,2020-12-16,30.447252032239604,0.1676352256301242,635.9618893796135,92.6625425539402,0.031119907082986405,21317.66213678684,0.5672060565944123,0.0034236073775041854
1082,2020-12-17,30.151922995708784,0.16336554662335556,644.0652701929779,101.86909118674639,0.030705303850796166,22805.65580598891,0.5759350877585054,0.0037263638298229034
1083,2020-12-18,30.953680574171166,0.16497009597169981,654.4204162965752,109.01471821922689,0.03115900737069161,23120.57055156752,0.5834703949502055,0.0038439810489546114
1084,2020-12-19,33.28571226126745,0.16472587158747462,659.3188076372094,120.64458402834946,0.03129462460038835,23863.85484171969,0.5791575282446899,0.003924838527422896
1085,2020-12-20,34.189928969618464,0.16204943128942723,639.5154368778184,114.94615528951198,0.03121460549365857,23518.31842054723,0.5600658194601357,0.004615995372385029
1086,2020-12-21,32.303139741057095,0.15369140336200576,610.4270278980672,104.91138132132409,0.029438393757872158,22840.991707188354,0.517176018717592,0.004801855191794443
1087,2020-12-22,33.50989058105248,0.15707978399473488,634.9797234431858,114.15580053249046,0.028964048140849283,23794.79330262859,0.45132059419545256,0.004533534522381022
1088,2020-12-23,31.298017131206112,0.1384300242564514,587.9588954992439,102.80138066948912,0.025003130664027515,23308.12723217715,0.26050698013612983,0.0038264900775428316
1089,2020-12-24,32.49695050936928,0.15286836000591694,612.8796570505974,111.66669395615476,0.02768411785695969,23760.287048542956,0.3448041215700403,0.004587077067583234
1090,2020-12-25,33.15766052669594,0.15734710950345682,626.4567387784558,126.98465726995279,0.028445134030443794,24671.107714415415,0.31808441970115464,0.004589209805707651
1091,2020-12-26,33.51240176627666,0.15833088439062232,636.7423171944997,129.7577206910457,0.027786795765022496,26476.130137019492,0.2953833439116206,0.004516045564179549
1092,2020-12-27,33.49744381518995,0.1549701235272453,689.6598573269875,127.89908797810656,0.028841848272246152,26423.22879190229,0.28414724389132995,0.004552181715778152
1093,2020-12-28,35.916069082572335,0.1776971739574475,732.9570292975275,130.63865783349385,0.029576514670782927,27125.384120651503,0.24613443432424192,0.004603794477978668
1094,2020-12-29,38.83756963362207,0.1928756629935067,735.5908981625738,129.62816724745065,0.027692104478443856,27424.538954606684,0.22140743326587264,0.004493495309525287
1095,2020-12-30,38.1509269709647,0.18449303575089104,752.8559324490188,129.244151372546,0.0269722756539759,28837.28852895899,0.2120697554323437,0.004656390926635217
